0.732	0.46298
0.733	0.465143
0.734	0.467301
0.735	0.469456
0.736	0.471608
0.737	0.473755
0.738	0.475899
0.739	0.47804
0.74	0.480177
0.741	0.482311
0.742	0.484441
0.743	0.486567
0.744	0.48869
0.745	0.49081
0.746	0.492926
0.747	0.49504
0.748	0.497149
0.749	0.499256
0.75	0.501359
0.751	0.503459
0.752	0.505555
0.753	0.507649
0.754	0.509739
0.755	0.511826
0.756	0.51391
0.757	0.515991
0.758	0.518069
0.759	0.520144
0.76	0.522216
0.761	0.524284
0.762	0.52635
0.763	0.528413
0.764	0.530473
0.765	0.53253
0.766	0.534585
0.767	0.536636
0.768	0.538685
0.769	0.54073
0.77	0.542774
0.771	0.544814
0.772	0.546852
0.773	0.548887
0.774	0.550919
0.775	0.552949
0.776	0.554976
0.777	0.557
0.778	0.559022
0.779	0.561042
0.78	0.563059
0.781	0.565073
0.782	0.567085
0.783	0.569095
0.784	0.571102
0.785	0.573107
0.786	0.575109
0.787	0.57711
0.788	0.579108
0.789	0.581103
0.79	0.583097
0.791	0.585088
0.792	0.587077
0.793	0.589064
0.794	0.591049
0.795	0.593031
0.796	0.595012
0.797	0.59699
0.798	0.598967
0.799	0.600941
0.8	0.602914
0.801	0.604884
0.802	0.606853
0.803	0.60882
0.804	0.610784
0.805	0.612747
0.806	0.614709
0.807	0.616668
0.808	0.618626
0.809	0.620581
0.81	0.622536
0.811	0.624488
0.812	0.626439
0.813	0.628388
0.814	0.630336
0.815	0.632282
0.816	0.634226
0.817	0.636169
0.818	0.63811
0.819	0.64005
0.82	0.641989
0.821	0.643926
0.822	0.645861
0.823	0.647795
0.824	0.649728
0.825	0.65166
0.826	0.65359
0.827	0.655519
0.828	0.657447
0.829	0.659373
0.83	0.661298
0.831	0.663222
0.832	0.665145
0.833	0.667067
0.834	0.668988
0.835	0.670908
0.836	0.672826
0.837	0.674744
0.838	0.676661
0.839	0.678576
0.84	0.680491
0.841	0.682405
0.842	0.684318
0.843	0.68623
0.844	0.688141
0.845	0.690051
0.846	0.691961
0.847	0.69387
0.848	0.695778
0.849	0.697686
0.85	0.699592
0.851	0.701498
0.852	0.703404
0.853	0.705309
0.854	0.707213
0.855	0.709117
0.856	0.71102
0.857	0.712923
0.858	0.714825
0.859	0.716727
0.86	0.718628
0.861	0.720529
0.862	0.72243
0.863	0.72433
0.864	0.72623
0.865	0.72813
0.866	0.73003
0.867	0.731929
0.868	0.733828
0.869	0.735727
0.87	0.737625
0.871	0.739524
0.872	0.741422
0.873	0.743321
0.874	0.745219
0.875	0.747117
0.876	0.749015
0.877	0.750914
0.878	0.752812
0.879	0.75471
0.88	0.756609
0.881	0.758508
0.882	0.760406
0.883	0.762305
0.884	0.764204
0.885	0.766104
0.886	0.768003
0.887	0.769903
0.888	0.771804
0.889	0.773704
0.89	0.775605
0.891	0.777506
0.892	0.779408
0.893	0.78131
0.894	0.783213
0.895	0.785116
0.896	0.78702
0.897	0.788924
0.898	0.790829
0.899	0.792734
0.9	0.79464
0.901	0.796547
0.902	0.798454
0.903	0.800362
0.904	0.80227
0.905	0.804179
0.906	0.806089
0.907	0.808
0.908	0.809911
